,Inputs,,,,,,,,,,,,,,Outputs,,,,,,
184,2,80,120,0,0,0,0.1,40,160,2,60,140,'***','***',86.0974954276165,0,86.0972682773526,56.6772,200,2.47E-09,4.69E-14
185,2,80,120,0,0,0,0.1,40,160,2,80,120,'***','***',86.0974954276165,0,86.0972682773526,56.686,200,2.47E-09,4.69E-14
186,2,80,120,0,0,0,0.1,40,160,3,1,199,'***','***',86.0974954276165,95.1775364668581,86.590557395863,57.5594,200,2.47E-09,4.93E-11
187,2,80,120,0,0,0,0.1,40,160,3,20,180,'***','***',86.0974954276165,95.1167833963581,86.5764168707487,57.5594,200,2.47E-09,4.87E-11
188,2,80,120,0,0,0,0.1,40,160,3,40,160,'***','***',86.0974954276165,94.2900343022628,86.2190833514822,57.5594,200,2.47E-09,1.53E-11
189,2,80,120,0,0,0,0.1,40,160,3,60,140,'***','***',86.0974954276165,0,86.0972682773526,57.5594,200,2.47E-09,4.69E-14
190,2,80,120,0,0,0,0.1,40,160,3,80,120,'***','***',86.0974954276165,0,86.0972682773526,57.5772,200,2.47E-09,4.69E-14
191,2,80,120,0,0,0,0.1,40,160,4,1,199,'***','***',86.0974954276165,96.6663030023546,87.3121927923724,58.4415,200,2.47E-09,7.70E-11
192,2,80,120,0,0,0,0.1,40,160,4,20,180,'***','***',86.0974954276165,96.6754773099656,87.3080558106918,58.4415,200,2.47E-09,7.65E-11
193,2,80,120,0,0,0,0.1,40,160,4,40,160,'***','***',86.0974954276165,70.9677384760719,85.9840285133101,58.4415,200,2.47E-09,3.90E-11
194,2,80,120,0,0,0,0.1,40,160,4,60,140,'***','***',86.0974954219409,0,86.0972682716769,58.4415,200,2.47E-09,4.69E-14
195,2,80,120,0,0,0,0.1,40,160,4,80,120,'***','***',86.0974954276165,0,86.0972682773526,58.4687,200,2.47E-09,4.69E-14
196,2,80,120,0,0,0,0.1,60,140,2,1,199,'***','***',88.5450652938888,94.9894631220561,88.6767920618729,56.6786,200,2.47E-09,2.26E-11
197,2,80,120,0,0,0,0.1,60,140,2,20,180,'***','***',88.5450652938888,95.5937086334658,88.7048402297993,56.6786,200,2.47E-09,2.21E-11
198,2,80,120,0,0,0,0.1,60,140,2,40,160,'***','***',88.5450652938888,96.6281670127576,88.6831065042609,56.6786,200,2.47E-09,1.27E-11
199,2,80,120,0,0,0,0.1,60,140,2,60,140,'***','***',88.5450652938888,0,88.5448728133333,56.6786,200,2.47E-09,4.69E-14
200,2,80,120,0,0,0,0.1,60,140,2,80,120,'***','***',88.5450652938888,0,88.5448728133333,56.6874,200,2.47E-09,4.69E-14
201,2,80,120,0,0,0,0.1,60,140,3,1,199,'***','***',88.5450652938888,96.277541299682,88.9916292443048,57.5608,200,2.47E-09,4.93E-11
202,2,80,120,0,0,0,0.1,60,140,3,20,180,'***','***',88.5450652938888,96.6942982574343,89.065746344149,57.5608,200,2.47E-09,4.87E-11
203,2,80,120,0,0,0,0.1,60,140,3,40,160,'***','***',88.5450652938888,96.9074101990413,89.0067705744571,57.5608,200,2.47E-09,3.90E-11
204,2,80,120,0,0,0,0.1,60,140,3,60,140,'***','***',88.5450652938888,0,88.5448728133333,57.5608,200,2.47E-09,4.69E-14
205,2,80,120,0,0,0,0.1,60,140,3,80,120,'***','***',88.5450652938888,0,88.5448728133333,57.5786,200,2.47E-09,4.69E-14
206,2,80,120,0,0,0,0.1,60,140,4,1,199,'***','***',88.5450652938888,97.3769469139697,89.6022860395648,58.4429,200,2.47E-09,7.70E-11
207,2,80,120,0,0,0,0.1,60,140,4,20,180,'***','***',88.5450652938888,97.7624715105309,89.8041330427364,58.4429,200,2.47E-09,7.65E-11
208,2,80,120,0,0,0,0.1,60,140,4,40,160,'***','***',88.5450652938888,97.8118842954566,89.6888248536868,58.4429,200,2.47E-09,6.65E-11
209,2,80,120,0,0,0,0.1,60,140,4,60,140,'***','***',88.5450652938888,0,88.5448728133333,58.4429,200,2.47E-09,4.69E-14
210,2,80,120,0,0,0,0.1,60,140,4,80,120,'***','***',88.5450652938888,0,88.5448728133333,58.4701,200,2.47E-09,4.69E-14
211,2,80,120,0,0,0,0.1,80,120,2,1,199,'***','***',1.4020052248944,93.9747627720571,13.4321816489576,56.7045,200,2.47E-09,2.26E-11
212,2,80,120,0,0,0,0.1,80,120,2,20,180,'***','***',1.4020052248944,93.9709483854071,13.188329038053,56.7045,200,2.47E-09,2.21E-11
213,2,80,120,0,0,0,0.1,80,120,2,40,160,'***','***',1.4020052248944,93.8489239544214,8.40648088860296,56.7045,200,2.47E-09,1.27E-11
214,2,80,120,0,0,0,0.1,80,120,2,60,140,'***','***',1.4020052248944,0,1.40197899235006,56.7045,200,2.47E-09,4.69E-14
215,2,80,120,0,0,0,0.1,80,120,2,80,120,'***','***',1.4020052248944,0,1.40197899235006,56.7131,200,2.47E-09,4.69E-14
216,2,80,120,0,0,0,0.1,80,120,3,1,199,'***','***',1.4020052248944,93.9774176913397,24.1660128501702,57.5869,200,2.47E-09,4.93E-11
217,2,80,120,0,0,0,0.1,80,120,3,20,180,'***','***',1.4020052248944,93.9738394412187,23.9643805638018,57.5869,200,2.47E-09,4.87E-11
218,2,80,120,0,0,0,0.1,80,120,3,40,160,'***','***',1.4020052248944,93.8872880420778,20.1637288835791,57.5869,200,2.47E-09,3.90E-11
219,2,80,120,0,0,0,0.1,80,120,3,60,140,'***','***',1.4020052248944,0,1.40197899235006,57.5869,200,2.47E-09,4.69E-14
220,2,80,120,0,0,0,0.1,80,120,3,80,120,'***','***',1.4020052248944,0,1.40197899235006,57.6044,200,2.47E-09,4.69E-14
221,2,80,120,0,0,0,0.1,80,120,4,1,199,'***','***',1.4020052248944,93.9771473160599,32.6593017825035,58.4693,200,2.47E-09,7.70E-11
222,2,80,120,0,0,0,0.1,80,120,4,20,180,'***','***',1.4020052248944,93.9775904059746,32.5040369940652,58.4693,200,2.47E-09,7.65E-11
223,2,80,120,0,0,0,0.1,80,120,4,40,160,'***','***',1.4020052248944,93.9743506739497,29.6927184204115,58.4693,200,2.47E-09,6.65E-11
224,2,80,120,0,0,0,0.1,80,120,4,60,140,'***','***',1.4020052248944,93.7247565282564,9.23787076063016,58.4693,200,2.47E-09,1.46E-11
225,2,80,120,0,0,0,0.1,80,120,4,80,120,'***','***',1.4020052248944,0,1.40197899235006,58.4961,200,2.47E-09,4.69E-14
226,2,80,120,0,0,0,0.2,1,199,2,1,199,'***','***',88.6315922535901,96.5234102525556,89.0459911332974,56.5884,200,2.47E-09,4.19E-11
227,2,80,120,0,0,0,0.2,1,199,2,20,180,'***','***',88.6315922535901,96.5632075093619,89.0470526571201,56.5884,200,2.47E-09,4.13E-11
228,2,80,120,0,0,0,0.2,1,199,2,40,160,'***','***',88.6315922535901,96.5784903637759,88.9401551809563,56.5884,200,2.47E-09,3.01E-11
229,2,80,120,0,0,0,0.2,1,199,2,60,140,'***','***',88.6315922535901,96.5737278816604,88.7953010800047,56.5884,200,2.47E-09,1.57E-11
230,2,80,120,0,0,0,0.2,1,199,2,80,120,'***','***',88.6315922535901,96.5737278816604,88.7953010800047,56.5971,200,2.47E-09,1.57E-11
231,2,80,120,0,0,0,0.2,1,199,3,1,199,'***','***',88.6315922535901,96.5714574043983,89.3071378042688,57.4705,200,2.47E-09,6.94E-11
232,2,80,120,0,0,0,0.2,1,199,3,20,180,'***','***',88.6315922535901,96.5749028231437,89.3001700597391,57.4705,200,2.47E-09,6.85E-11
233,2,80,120,0,0,0,0.2,1,199,3,40,160,'***','***',88.6315922535901,96.5861024721662,89.1960927454908,57.4705,200,2.47E-09,5.68E-11
234,2,80,120,0,0,0,0.2,1,199,3,60,140,'***','***',88.6315922535901,96.5737278816604,88.7953010800047,57.4705,200,2.47E-09,1.57E-11
235,2,80,120,0,0,0,0.2,1,199,3,80,120,'***','***',88.6315922535901,96.5737278816604,88.7953010800047,57.4883,200,2.47E-09,1.57E-11
236,2,80,120,0,0,0,0.2,1,199,4,1,199,'***','***',88.6315922535901,96.5808021363029,89.5552682336522,58.3527,200,2.47E-09,9.78E-11
237,2,80,120,0,0,0,0.2,1,199,4,20,180,'***','***',88.6315922535901,96.5809882923118,89.5460904017913,58.3527,200,2.47E-09,9.67E-11
238,2,80,120,0,0,0,0.2,1,199,4,40,160,'***','***',88.6315922535901,96.587862866673,89.4443622989726,58.3527,200,2.47E-09,8.45E-11
239,2,80,120,0,0,0,0.2,1,199,4,60,140,'***','***',88.6315922535901,96.625366811531,88.9043588820568,58.3527,200,2.47E-09,2.59E-11
240,2,80,120,0,0,0,0.2,1,199,4,80,120,'***','***',88.6315922535901,96.5737278816604,88.7953010800047,58.3798,200,2.47E-09,1.57E-11
241,2,80,120,0,0,0,0.2,20,180,2,1,199,'***','***',88.6316005394522,96.5451070195702,88.9413287309805,56.5884,200,2.47E-09,3.06E-11
242,2,80,120,0,0,0,0.2,20,180,2,20,180,'***','***',88.6316005394522,96.5369980968446,88.9333535382273,56.5884,200,2.47E-09,2.99E-11
243,2,80,120,0,0,0,0.2,20,180,2,40,160,'***','***',88.6316005394522,96.5526021519333,88.764813204586,56.5884,200,2.47E-09,1.28E-11
244,2,80,120,0,0,0,0.2,20,180,2,60,140,'***','***',88.631600539522,96.5786310640262,88.6867389611994,56.5884,200,2.47E-09,5.20E-12
245,2,80,120,0,0,0,0.2,20,180,2,80,120,'***','***',88.6316005394522,96.5786310607286,88.6867389610547,56.5971,200,2.47E-09,5.20E-12
246,2,80,120,0,0,0,0.2,20,180,3,1,199,'***','***',88.6316005394522,96.570692963154,89.1999663007952,57.4706,200,2.47E-09,5.75E-11
247,2,80,120,0,0,0,0.2,20,180,3,20,180,'***','***',88.6316005394522,96.5836648342376,89.1954961891714,57.4706,200,2.47E-09,5.67E-11
248,2,80,120,0,0,0,0.2,20,180,3,40,160,'***','***',88.6316005394522,96.5826892142233,89.032739549661,57.4706,200,2.47E-09,3.95E-11
249,2,80,120,0,0,0,0.2,20,180,3,60,140,'***','***',88.631600539522,96.5786310640262,88.6867389611994,57.4706,200,2.47E-09,5.20E-12
250,2,80,120,0,0,0,0.2,20,180,3,80,120,'***','***',88.6316005394522,96.5786310607286,88.6867389610547,57.4883,200,2.47E-09,5.20E-12
251,2,80,120,0,0,0,0.2,20,180,4,1,199,'***','***',88.6316005394522,96.5920849074828,89.4558165603193,58.3527,200,2.47E-09,8.57E-11
252,2,80,120,0,0,0,0.2,20,180,4,20,180,'***','***',88.6316005394522,96.5858529190122,89.4470334945709,58.3527,200,2.47E-09,8.49E-11
253,2,80,120,0,0,0,0.2,20,180,4,40,160,'***','***',88.6316005394522,96.5855396011513,89.2895698010837,58.3527,200,2.47E-09,6.70E-11
254,2,80,120,0,0,0,0.2,20,180,4,60,140,'***','***',88.631600539522,96.267666876837,88.6850022174621,58.3527,200,2.47E-09,5.72E-12
255,2,80,120,0,0,0,0.2,20,180,4,80,120,'***','***',88.6316005394522,96.5786310607286,88.6867389610547,58.3798,200,2.47E-09,5.20E-12
256,2,80,120,0,0,0,0.2,40,160,2,1,199,'***','***',88.6317739047987,96.6967784853925,88.8774028821852,56.5884,200,2.47E-09,2.26E-11
257,2,80,120,0,0,0,0.2,40,160,2,20,180,'***','***',88.6317739047987,96.6073888368085,88.8632846535431,56.5884,200,2.47E-09,2.21E-11
258,2,80,120,0,0,0,0.2,40,160,2,40,160,'***','***',88.6317739047987,0,88.6315826941681,56.5884,200,2.47E-09,4.69E-14
259,2,80,120,0,0,0,0.2,40,160,2,60,140,'***','***',88.6317739047987,0,88.6315826941681,56.5884,200,2.47E-09,4.69E-14
260,2,80,120,0,0,0,0.2,40,160,2,80,120,'***','***',88.6317739047987,0,88.6315826941681,56.5972,200,2.47E-09,4.69E-14
261,2,80,120,0,0,0,0.2,40,160,3,1,199,'***','***',88.6317739047987,96.6478780209863,89.1389817912503,57.4706,200,2.47E-09,4.93E-11
262,2,80,120,0,0,0,0.2,40,160,3,20,180,'***','***',88.6317739047987,96.5810164155971,89.1203941461822,57.4706,200,2.47E-09,4.87E-11
263,2,80,120,0,0,0,0.2,40,160,3,40,160,'***','***',88.6317739047987,96.6488369596329,88.8198324302096,57.4706,200,2.47E-09,1.75E-11
264,2,80,120,0,0,0,0.2,40,160,3,60,140,'***','***',88.6317739047987,0,88.6315826941681,57.4706,200,2.47E-09,4.69E-14
265,2,80,120,0,0,0,0.2,40,160,3,80,120,'***','***',88.6317739047987,0,88.6315826941681,57.4883,200,2.47E-09,4.69E-14
266,2,80,120,0,0,0,0.2,40,160,4,1,199,'***','***',88.6317739047987,96.6772767259331,89.4063868974608,58.3527,200,2.47E-09,7.70E-11
267,2,80,120,0,0,0,0.2,40,160,4,20,180,'***','***',88.6317739047987,96.6983732114665,89.4075621843079,58.3527,200,2.47E-09,7.65E-11
268,2,80,120,0,0,0,0.2,40,160,4,40,160,'***','***',88.6317739047987,96.6549596975047,89.06141323624,58.3527,200,2.47E-09,4.12E-11
269,2,80,120,0,0,0,0.2,40,160,4,60,140,'***','***',88.6317739047987,0,88.6315826941681,58.3527,200,2.47E-09,4.69E-14
270,2,80,120,0,0,0,0.2,40,160,4,80,120,'***','***',88.6317739047987,0,88.6315826941681,58.3798,200,2.47E-09,4.69E-14
271,2,80,120,0,0,0,0.2,60,140,2,1,199,'***','***',88.55409942706,96.830568359157,88.818207456112,56.5887,200,2.47E-09,2.26E-11
272,2,80,120,0,0,0,0.2,60,140,2,20,180,'***','***',88.55409942706,96.6267298068935,88.7912932610096,56.5887,200,2.47E-09,2.21E-11
273,2,80,120,0,0,0,0.2,60,140,2,40,160,'***','***',88.55409942706,96.5543841255685,88.6877458311092,56.5887,200,2.47E-09,1.27E-11
274,2,80,120,0,0,0,0.2,60,140,2,60,140,'***','***',88.55409942706,0,88.5539070786843,56.5887,200,2.47E-09,4.69E-14
275,2,80,120,0,0,0,0.2,60,140,2,80,120,'***','***',88.55409942706,0,88.5539070786843,56.5974,200,2.47E-09,4.69E-14
276,2,80,120,0,0,0,0.2,60,140,3,1,199,'***','***',88.55409942706,96.7835823444105,89.0987862705485,57.4708,200,2.47E-09,4.93E-11
277,2,80,120,0,0,0,0.2,60,140,3,20,180,'***','***',88.55409942706,96.7193354504844,89.0791405223796,57.4708,200,2.47E-09,4.87E-11
278,2,80,120,0,0,0,0.2,60,140,3,40,160,'***','***',88.55409942706,96.7831350261384,88.9914987421665,57.4708,200,2.47E-09,3.90E-11
279,2,80,120,0,0,0,0.2,60,140,3,60,140,'***','***',88.55409942706,0,88.5539070786843,57.4708,200,2.47E-09,4.69E-14
280,2,80,120,0,0,0,0.2,60,140,3,80,120,'***','***',88.55409942706,0,88.5539070786843,57.4886,200,2.47E-09,4.69E-14
281,2,80,120,0,0,0,0.2,60,140,4,1,199,'***','***',88.55409942706,96.7842863642829,89.3752673823865,58.353,200,2.47E-09,7.70E-11
282,2,80,120,0,0,0,0.2,60,140,4,20,180,'***','***',88.55409942706,96.8321008099329,89.38554997573,58.353,200,2.47E-09,7.65E-11
283,2,80,120,0,0,0,0.2,60,140,4,40,160,'***','***',88.55409942706,96.7852553354525,89.2734499799557,58.353,200,2.47E-09,6.65E-11
284,2,80,120,0,0,0,0.2,60,140,4,60,140,'***','***',88.55409942706,0,88.5539070786843,58.353,200,2.47E-09,4.69E-14
285,2,80,120,0,0,0,0.2,60,140,4,80,120,'***','***',88.55409942706,0,88.5539070786843,58.3801,200,2.47E-09,4.69E-14
286,2,80,120,0,0,0,0.2,80,120,2,1,199,'***','***',1.4020052248944,93.5991947583014,12.7670257295865,56.6092,200,2.47E-09,2.26E-11
287,2,80,120,0,0,0,0.2,80,120,2,20,180,'***','***',1.4020052248944,93.5951587260382,12.5349213986325,56.6092,200,2.47E-09,2.21E-11
288,2,80,120,0,0,0,0.2,80,120,2,40,160,'***','***',1.4020052248944,93.4660574573027,7.9980181671888,56.6092,200,2.47E-09,1.27E-11
289,2,80,120,0,0,0,0.2,80,120,2,60,140,'***','***',1.4020052248944,0,1.40197899235006,56.6092,200,2.47E-09,4.69E-14
290,2,80,120,0,0,0,0.2,80,120,2,80,120,'***','***',1.4020052248944,0,1.40197899235006,56.6179,200,2.47E-09,4.69E-14
291,2,80,120,0,0,0,0.2,80,120,3,1,199,'***','***',1.4020052248944,93.6020038927548,23.055828621075,57.4916,200,2.47E-09,4.93E-11
292,2,80,120,0,0,0,0.2,80,120,3,20,180,'***','***',1.4020052248944,93.5982177030935,22.8612462708731,57.4916,200,2.47E-09,4.87E-11
293,2,80,120,0,0,0,0.2,80,120,3,40,160,'***','***',1.4020052248944,93.5066441951124,19.2029012486185,57.4916,200,2.47E-09,3.90E-11
294,2,80,120,0,0,0,0.2,80,120,3,60,140,'***','***',1.4020052248944,0,1.40197899235006,57.4916,200,2.47E-09,4.69E-14
295,2,80,120,0,0,0,0.2,80,120,3,80,120,'***','***',1.4020052248944,0,1.40197899235006,57.5091,200,2.47E-09,4.69E-14
296,2,80,120,0,0,0,0.2,80,120,4,1,199,'***','***',1.4020052248944,93.601717806862,31.2982014256786,58.374,200,2.47E-09,7.70E-11
297,2,80,120,0,0,0,0.2,80,120,4,20,180,'***','***',1.4020052248944,93.6021865522517,31.1467110858727,58.374,200,2.47E-09,7.65E-11
298,2,80,120,0,0,0,0.2,80,120,4,40,160,'***','***',1.4020052248944,93.5987584219051,28.4089888885389,58.374,200,2.47E-09,6.65E-11
299,2,80,120,0,0,0,0.2,80,120,4,60,140,'***','***',1.4020052248944,93.3347878353581,8.78490988400297,58.374,200,2.47E-09,1.46E-11
300,2,80,120,0,0,0,0.2,80,120,4,80,120,'***','***',1.4020052248944,0,1.40197899235006,58.4007,200,2.47E-09,4.69E-14
301,2,80,120,0,0,0,0.5,1,199,2,1,199,'***','***',85.6283805546082,92.46503363562,85.8100744497782,56.3234,200,2.47E-09,3.54E-11
302,2,80,120,0,0,0,0.5,1,199,2,20,180,'***','***',85.6283805546082,92.4609716588032,85.8073525000395,56.3234,200,2.47E-09,3.49E-11
303,2,80,120,0,0,0,0.5,1,199,2,40,160,'***','***',85.6283805546082,92.3645483598875,85.7555115781616,56.3234,200,2.47E-09,2.53E-11
304,2,80,120,0,0,0,0.5,1,199,2,60,140,'***','***',85.6283805546082,92.4611481992826,85.6779681819266,56.3234,200,2.47E-09,9.49E-12
305,2,80,120,0,0,0,0.5,1,199,2,80,120,'***','***',85.6283805546082,92.4611481992826,85.6779681819266,56.332,200,2.47E-09,9.49E-12
306,2,80,120,0,0,0,0.5,1,199,3,1,199,'***','***',85.6283805546082,92.4649758984854,85.9434006200587,57.2055,200,2.47E-09,6.27E-11
307,2,80,120,0,0,0,0.5,1,199,3,20,180,'***','***',85.6283805546082,92.4653890312475,85.9401466912581,57.2055,200,2.47E-09,6.20E-11
308,2,80,120,0,0,0,0.5,1,199,3,40,160,'***','***',85.6283805546082,92.3838199808497,85.8853432675885,57.2055,200,2.47E-09,5.18E-11
309,2,80,120,0,0,0,0.5,1,199,3,60,140,'***','***',85.6283805546082,92.4611481992826,85.6779681819266,57.2055,200,2.47E-09,9.49E-12
310,2,80,120,0,0,0,0.5,1,199,3,80,120,'***','***',85.6283805546082,92.4611481992826,85.6779681819266,57.2231,200,2.47E-09,9.49E-12
311,2,80,120,0,0,0,0.5,1,199,4,1,199,'***','***',85.6283805546082,92.4687453392551,86.0763046027534,58.0876,200,2.47E-09,9.08E-11
312,2,80,120,0,0,0,0.5,1,199,4,20,180,'***','***',85.6283805546082,92.4648789199574,86.0719591684852,58.0876,200,2.47E-09,9.00E-11
313,2,80,120,0,0,0,0.5,1,199,4,40,160,'***','***',85.6283805546082,92.4430183927105,86.0212132843087,58.0876,200,2.47E-09,7.96E-11
314,2,80,120,0,0,0,0.5,1,199,4,60,140,'***','***',85.6283805546082,92.489516050729,85.7666094926907,58.0876,200,2.47E-09,2.66E-11
315,2,80,120,0,0,0,0.5,1,199,4,80,120,'***','***',85.6283805546082,92.4611481992826,85.6779681819266,58.1145,200,2.47E-09,9.49E-12
316,2,80,120,0,0,0,0.5,20,180,2,1,199,'***','***',85.6283805546081,92.4654206052484,85.7857260027389,56.3234,200,2.47E-09,3.06E-11
317,2,80,120,0,0,0,0.5,20,180,2,20,180,'***','***',85.6283805546081,92.4691787131055,85.7841788642436,56.3234,200,2.47E-09,3.02E-11
318,2,80,120,0,0,0,0.5,20,180,2,40,160,'***','***',85.6283805546081,92.3390919987179,85.7304210581802,56.3234,200,2.47E-09,2.04E-11
319,2,80,120,0,0,0,0.5,20,180,2,60,140,'***','***',85.6283805546081,92.4335213557414,85.6519426221112,56.3234,200,2.47E-09,4.53E-12
320,2,80,120,0,0,0,0.5,20,180,2,80,120,'***','***',85.6283805546081,92.4335213557414,85.6519426221112,56.332,200,2.47E-09,4.53E-12
321,2,80,120,0,0,0,0.5,20,180,3,1,199,'***','***',85.6283805546081,92.4698093570694,85.9202605829381,57.2055,200,2.47E-09,5.78E-11
322,2,80,120,0,0,0,0.5,20,180,3,20,180,'***','***',85.6283805546081,92.4676966992386,85.9183164160943,57.2055,200,2.47E-09,5.74E-11
323,2,80,120,0,0,0,0.5,20,180,3,40,160,'***','***',85.6283805546081,92.3748615731397,85.8612201911126,57.2055,200,2.47E-09,4.69E-11
324,2,80,120,0,0,0,0.5,20,180,3,60,140,'***','***',85.6283805546081,92.4335213557414,85.6519426221112,57.2055,200,2.47E-09,4.53E-12
325,2,80,120,0,0,0,0.5,20,180,3,80,120,'***','***',85.6283805546081,92.4335213557414,85.6519426221112,57.2231,200,2.47E-09,4.53E-12
326,2,80,120,0,0,0,0.5,20,180,4,1,199,'***','***',85.6283805546081,92.4672859678625,86.0533737929918,58.0876,200,2.47E-09,8.59E-11
327,2,80,120,0,0,0,0.5,20,180,4,20,180,'***','***',85.6283805546081,92.4684503565654,86.0518575020139,58.0876,200,2.47E-09,8.56E-11
328,2,80,120,0,0,0,0.5,20,180,4,40,160,'***','***',85.6283805546081,92.4413709848848,85.9980665518288,58.0876,200,2.47E-09,7.47E-11
329,2,80,120,0,0,0,0.5,20,180,4,60,140,'***','***',85.6283805546081,92.4950883546335,85.7415878312107,58.0876,200,2.47E-09,2.17E-11
330,2,80,120,0,0,0,0.5,20,180,4,80,120,'***','***',85.6283805546081,92.4335213557414,85.6519426221112,58.1145,200,2.47E-09,4.53E-12
331,2,80,120,0,0,0,0.5,40,160,2,1,199,'***','***',85.6283731314713,92.4816501177594,85.7458959371653,56.3234,200,2.47E-09,2.26E-11
332,2,80,120,0,0,0,0.5,40,160,2,20,180,'***','***',85.6283731314713,92.4769656793311,85.7431398920368,56.3234,200,2.47E-09,2.21E-11
333,2,80,120,0,0,0,0.5,40,160,2,40,160,'***','***',85.6283731314713,91.3870197222589,85.6309240489401,56.3234,200,2.47E-09,6.57E-13
334,2,80,120,0,0,0,0.5,40,160,2,60,140,'***','***',85.6283731314713,0,85.6281395957772,56.3234,200,2.47E-09,4.69E-14
335,2,80,120,0,0,0,0.5,40,160,2,80,120,'***','***',85.6283731314713,0,85.6281395957772,56.332,200,2.47E-09,4.69E-14
336,2,80,120,0,0,0,0.5,40,160,3,1,199,'***','***',85.6283731314713,92.484910309111,85.8799546184475,57.2055,200,2.47E-09,4.93E-11
337,2,80,120,0,0,0,0.5,40,160,3,20,180,'***','***',85.6283731314713,92.4805157966751,85.8769700755738,57.2055,200,2.47E-09,4.87E-11
338,2,80,120,0,0,0,0.5,40,160,3,40,160,'***','***',85.6283731314713,92.3768394337308,85.7488189798895,57.2055,200,2.47E-09,2.38E-11
339,2,80,120,0,0,0,0.5,40,160,3,60,140,'***','***',85.6283731314713,0,85.6281395957772,57.2055,200,2.47E-09,4.69E-14
340,2,80,120,0,0,0,0.5,40,160,3,80,120,'***','***',85.6283731314713,0,85.6281395957772,57.2231,200,2.47E-09,4.69E-14
341,2,80,120,0,0,0,0.5,40,160,4,1,199,'***','***',85.6283731314713,92.4845782633937,86.0136876045246,58.0876,200,2.47E-09,7.70E-11
342,2,80,120,0,0,0,0.5,40,160,4,20,180,'***','***',85.6283731314713,92.485121930211,86.0109933909354,58.0876,200,2.47E-09,7.65E-11
343,2,80,120,0,0,0,0.5,40,160,4,40,160,'***','***',85.6283731314713,92.3891418479936,85.8641100658322,58.0876,200,2.47E-09,4.73E-11
344,2,80,120,0,0,0,0.5,40,160,4,60,140,'***','***',85.6283731314713,0,85.6281395957772,58.0876,200,2.47E-09,4.69E-14
345,2,80,120,0,0,0,0.5,40,160,4,80,120,'***','***',85.6283731314713,0,85.6281395957772,58.1145,200,2.47E-09,4.69E-14
346,2,80,120,0,0,0,0.5,60,140,2,1,199,'***','***',85.6111324009388,92.7524484935874,85.7382385577297,56.3234,200,2.47E-09,2.26E-11
347,2,80,120,0,0,0,0.5,60,140,2,20,180,'***','***',85.6111324009388,92.7479189519762,85.735265529199,56.3234,200,2.47E-09,2.21E-11
348,2,80,120,0,0,0,0.5,60,140,2,40,160,'***','***',85.6111324009388,92.6030905595903,85.6800072812442,56.3234,200,2.47E-09,1.27E-11
349,2,80,120,0,0,0,0.5,60,140,2,60,140,'***','***',85.6111324009388,0,85.6108986321649,56.3234,200,2.47E-09,4.69E-14
350,2,80,120,0,0,0,0.5,60,140,2,80,120,'***','***',85.6111324009388,0,85.6108986321649,56.332,200,2.47E-09,4.69E-14
351,2,80,120,0,0,0,0.5,60,140,3,1,199,'***','***',85.6111324009388,92.755600417374,85.8830149754151,57.2055,200,2.47E-09,4.93E-11
352,2,80,120,0,0,0,0.5,60,140,3,20,180,'***','***',85.6111324009388,92.7513512179399,85.879805815141,57.2055,200,2.47E-09,4.87E-11
353,2,80,120,0,0,0,0.5,60,140,3,40,160,'***','***',85.6111324009388,92.6486155324854,85.8219460129818,57.2055,200,2.47E-09,3.90E-11
354,2,80,120,0,0,0,0.5,60,140,3,60,140,'***','***',85.6111324009388,0,85.6108986321649,57.2055,200,2.47E-09,4.69E-14
355,2,80,120,0,0,0,0.5,60,140,3,80,120,'***','***',85.6111324009388,0,85.6108986321649,57.2231,200,2.47E-09,4.69E-14
356,2,80,120,0,0,0,0.5,60,140,4,1,199,'***','***',85.6111324009388,92.7552793666767,86.0272278498356,58.0876,200,2.47E-09,7.70E-11
